"uf","sexo","idade","cor_raca","numero_trabalhos","ocupacao","posicao","ativi_principal","empressa_com_CNPJ","servidor_publico","carteira","hrs_trab_princ","anos_estudo","posicao_ocupacao","grupo_atividade","grupo_ocupacao","rendimento_mensal"
12,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,59,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,51,4,1,9211,6,1117,2,NA,NA,30,0,9,1,9,300
12,2,50,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,18,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,36,4,1,9112,3,81011,NA,NA,1,40,11,1,7,9,1300
12,2,36,4,1,3253,4,86002,NA,2,2,40,11,6,9,3,1500
12,2,57,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,27,4,1,9520,5,48100,1,NA,NA,44,11,8,4,9,3000
12,1,72,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,67,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,2,32,4,1,2341,4,85012,NA,2,2,30,15,6,9,2,1600
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,62,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,40,4,1,5246,3,56011,NA,NA,2,40,11,2,6,5,1000
12,2,25,4,1,9111,1,97000,NA,NA,2,40,11,4,11,9,1100
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,41,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,40,4,1,2310,4,85014,NA,2,2,40,15,6,9,2,8600
12,2,24,5,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,40,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,40,4,1,9111,1,97000,NA,NA,2,30,11,4,11,9,500
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,29,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,31,4,1,8211,3,45020,NA,NA,1,40,4,1,4,8,900
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,63,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,62,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,17,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,62,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,26,4,1,3253,4,86002,NA,2,2,40,15,6,9,3,1500
12,2,26,2,1,3253,4,86002,NA,2,2,40,11,6,9,3,1500
12,2,45,2,1,2342,4,85012,NA,1,NA,40,15,7,9,2,2200
12,1,28,2,1,4110,4,84015,NA,NA,2,20,14,6,8,4,600
12,2,12,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,25,4,1,4321,3,78000,NA,NA,1,30,11,1,7,4,937
12,2,37,4,1,3341,4,84013,NA,NA,2,40,12,6,8,3,1000
12,1,31,4,1,4226,3,86003,NA,NA,1,44,11,1,9,4,937
12,1,18,2,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,17,2,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,55,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,21,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,76,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,87,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,78,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,36,2,1,9520,6,48100,2,NA,NA,10,8,9,4,9,150
12,1,44,1,1,7515,3,10010,NA,NA,1,48,4,1,2,7,937
12,1,14,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,19,2,1,5311,1,97000,NA,NA,2,20,11,4,11,5,500
12,2,29,1,1,9111,1,97000,NA,NA,2,20,10,4,11,9,450
12,2,11,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,60,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,75,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,31,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,30,4,1,9212,6,1201,2,NA,NA,30,11,9,1,9,300
12,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,62,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,58,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,73,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,41,4,1,9212,6,1201,2,NA,NA,40,7,9,1,9,800
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,27,2,1,9334,3,48080,NA,NA,2,44,11,2,4,9,1012
12,2,18,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,40,1,1,6121,3,1201,NA,NA,1,44,2,1,1,6,2000
12,2,33,5,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,30,4,1,6121,3,1201,NA,NA,1,44,8,1,1,6,1350
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,21,4,1,6121,3,1201,NA,NA,1,44,4,1,1,6,1100
12,1,40,2,1,6121,3,1201,NA,NA,1,40,1,1,1,6,1500
12,2,44,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,17,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,12,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,41,1,1,1311,3,1201,NA,NA,1,44,4,1,1,1,1600
12,1,31,2,1,6121,3,1201,NA,NA,1,44,5,1,1,6,1400
12,2,26,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,34,4,1,6121,3,1201,NA,NA,1,44,0,1,1,6,1300
12,2,38,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,54,4,1,6111,6,1108,2,NA,NA,40,0,9,1,6,400
12,1,37,4,1,9211,6,1108,2,NA,NA,40,1,9,1,9,150
12,1,41,4,1,9212,6,1402,2,NA,NA,30,4,9,1,9,1200
12,1,39,1,1,6122,6,1205,2,NA,NA,30,4,9,1,6,500
12,1,42,4,1,9212,3,1201,NA,NA,1,40,4,1,1,9,1200
12,2,29,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,25,4,1,6121,3,1201,NA,NA,1,44,10,1,1,6,1290
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,35,4,1,5221,6,48030,2,NA,NA,44,2,9,4,5,3000
12,2,30,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,53,1,1,8332,3,48050,NA,NA,1,44,5,1,4,8,1300
12,2,47,4,1,9112,3,81011,NA,NA,2,40,11,2,7,9,937
12,1,24,4,1,512,2,84016,NA,NA,NA,48,11,7,8,10,3500
12,1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,53,4,1,9411,6,56011,2,NA,NA,30,4,9,6,9,2200
12,2,54,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,42,1,1,7112,3,41000,NA,NA,2,44,4,2,3,7,934
12,2,38,1,1,9111,1,97000,NA,NA,1,44,10,3,11,9,937
12,1,18,1,1,7112,6,95010,2,NA,NA,3,11,9,10,7,150
12,2,17,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,9,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,31,4,1,5311,1,97000,NA,NA,2,44,6,4,11,5,1000
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,30,4,2,5311,1,97000,NA,NA,2,30,13,4,11,5,600
12,1,56,1,1,8189,4,36000,NA,1,NA,24,11,7,2,8,1730
12,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,37,4,1,9411,6,56011,2,NA,NA,36,7,9,6,9,700
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,17,4,1,5246,7,56011,NA,NA,NA,16,10,10,6,5,NA
12,2,16,4,1,5246,7,56011,NA,NA,NA,26,10,10,6,5,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,23,4,1,7231,3,45020,NA,NA,2,56,8,2,4,7,937
12,2,71,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,70,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,19,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,37,4,1,8332,3,48030,NA,NA,1,40,8,1,4,8,1700
12,2,24,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,44,4,1,7112,6,41000,2,NA,NA,70,3,9,3,7,600
12,2,36,4,1,9111,1,97000,NA,NA,2,9,11,4,11,9,220
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,12,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,60,4,1,6111,6,1108,2,NA,NA,40,4,9,1,6,100
12,2,38,4,1,9111,1,97000,NA,NA,1,40,15,3,11,9,937
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,44,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,43,1,1,9520,6,48100,2,NA,NA,48,0,9,4,9,1000
12,1,18,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,41,4,1,9313,6,41000,2,NA,NA,30,5,9,3,9,900
12,1,45,4,1,7131,6,43000,2,NA,NA,30,7,9,3,7,1600
12,1,41,4,1,5414,3,80000,NA,NA,2,30,12,2,7,5,937
12,2,34,4,1,5120,3,78000,NA,NA,2,40,11,2,7,5,937
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,86,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,88,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,47,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,35,4,1,9111,1,97000,NA,NA,2,30,11,4,11,9,500
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,48,4,1,4110,4,84012,NA,2,2,40,13,6,8,4,2000
12,2,26,4,1,4110,4,84016,NA,2,2,40,15,6,8,4,2500
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,33,4,1,5413,4,84016,NA,2,2,48,14,6,8,5,2000
12,2,59,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,30,1,1,412,2,84016,NA,NA,NA,48,15,7,8,10,3500
12,1,29,1,1,9313,6,81011,2,NA,NA,30,5,9,7,9,600
12,2,28,4,1,5153,3,81011,NA,NA,1,40,11,1,7,5,937
12,2,9,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,45,4,1,7131,6,43000,2,NA,NA,30,6,9,3,7,1200
12,1,21,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,43,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,17,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,32,4,1,5223,3,16001,NA,NA,1,44,11,1,2,5,937
12,2,35,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,42,4,1,7112,6,81011,2,NA,NA,25,5,9,7,7,500
12,2,54,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,28,4,1,9313,6,85012,2,NA,NA,25,12,9,9,9,500
12,2,66,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,33,4,1,2330,4,85013,NA,1,NA,40,15,7,9,2,2000
12,2,42,1,1,5120,3,56011,NA,NA,1,40,12,1,6,5,1600
12,1,40,4,1,7212,3,25002,NA,NA,1,40,8,1,2,7,2500
12,1,49,4,1,2341,4,85012,NA,1,NA,40,15,7,9,2,2000
12,1,25,1,1,4110,4,84012,NA,NA,2,20,13,6,8,4,1000
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,48,4,1,5120,6,56012,2,NA,NA,25,2,9,6,5,250
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,66,4,1,8322,4,84011,NA,1,NA,40,10,7,8,8,5500
12,2,65,4,1,2622,4,85013,NA,1,NA,25,15,7,9,2,2000
12,2,69,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,41,2,1,4120,4,84012,NA,1,NA,20,15,7,8,4,2500
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,40,4,1,4412,4,53001,NA,2,1,40,13,5,5,4,3200
12,2,47,4,1,4110,4,84012,NA,1,NA,40,14,7,8,4,937
12,2,70,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,25,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,1,24,4,1,1420,3,48080,NA,NA,1,48,12,1,4,1,2000
12,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,39,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,18,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,67,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,44,4,1,5221,5,48079,2,NA,NA,50,11,8,4,5,7000
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,64,4,1,5221,6,48071,2,NA,NA,30,14,9,4,5,3000
12,1,20,4,1,5223,3,48079,NA,NA,1,36,11,1,4,5,700
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,64,1,1,5221,5,56011,2,NA,NA,40,4,8,6,5,800
12,1,67,4,1,7123,5,43000,2,NA,NA,44,0,8,3,7,937
12,2,30,4,1,9111,1,97000,NA,NA,1,25,7,3,11,9,500
12,1,22,4,1,9313,3,41000,NA,NA,2,40,8,2,3,9,900
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,60,4,1,9111,1,97000,NA,NA,2,7,5,4,11,9,200
12,1,36,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,80,1,1,7231,7,45020,NA,NA,NA,12,5,10,4,7,NA
12,2,52,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,32,4,1,5112,3,49030,NA,NA,1,36,4,1,5,5,1050
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,52,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,47,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,20,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,49,2,1,5414,3,48080,NA,NA,1,40,14,1,4,5,1200
12,2,28,4,1,5142,6,96020,2,NA,NA,14,4,9,10,5,700
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,32,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,49,4,1,9111,1,97000,NA,NA,2,40,1,4,11,9,500
12,1,49,4,1,9211,3,1108,NA,NA,2,45,4,2,1,9,1000
12,1,18,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,58,1,1,7311,6,95030,2,NA,NA,72,0,9,10,7,400
12,2,44,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,40,2,1,9520,6,48100,2,NA,NA,40,11,9,4,9,937
12,2,42,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,66,4,1,7112,6,45020,2,NA,NA,12,8,9,4,7,100
12,2,52,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,22,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,28,4,1,8219,3,33002,NA,NA,1,44,11,1,2,8,900
12,2,25,4,1,9111,1,97000,NA,NA,2,16,8,4,11,9,480
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,1,22,2,1,210,2,84014,NA,NA,NA,40,11,7,8,10,1200
12,1,81,1,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,1,44,4,1,6111,6,1201,2,NA,NA,60,6,9,1,6,5000
12,2,39,4,1,2432,3,78000,NA,NA,1,40,15,1,7,2,1200
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,53,4,1,5221,5,48073,1,NA,NA,60,11,8,4,5,7000
12,2,36,2,1,5413,4,84016,NA,1,NA,24,11,7,8,5,4500
12,2,16,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,65,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,64,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,20,1,1,9313,6,41000,2,NA,NA,7,9,9,3,9,60
12,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,55,4,1,2421,4,36000,NA,2,1,30,14,5,2,2,5000
12,1,67,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,39,1,1,2221,4,84012,NA,1,NA,30,15,7,8,2,5000
12,2,29,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,45,1,1,9111,1,97000,NA,NA,2,12,11,4,11,9,250
12,2,17,4,1,3332,3,23099,NA,NA,2,8,10,2,2,3,70
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,55,4,1,5412,4,84016,NA,1,NA,40,14,7,8,5,10000
12,2,33,2,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,2,14,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,11,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,62,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,63,2,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,2,34,2,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,56,4,1,3343,4,84011,NA,2,2,48,11,6,8,3,2000
12,2,53,4,1,4110,4,84013,NA,1,NA,40,14,7,8,4,9800
12,1,28,4,1,3512,4,84013,NA,NA,2,30,13,6,8,3,750
